,lastReportTime,meterType,slaveAddr,blockId,wire,freq,p_sum,ae_tot,re_tot,session,weekend,Sequence,Temp(¢J),wind direction,wind speed(m/s),Rainfall(mm)
1529,2020-09-02 17:00:00,3.0,2.0,4.5,1.0,59.9763541666667,272.3958333333333,32785.156249999985,28183.650000000005,3.0,0.0,1423,34.8,48,0.9,0
1530,2020-09-02 18:00:00,3.0,2.0,4.476190476190476,1.0,60.0122619047619,277.70238095238096,33032.10714285713,28741.852380952387,3.0,0.0,1422,33.5,62,0.9,0
1531,2020-09-02 19:00:00,3.0,2.0,4.484210526315789,1.0,59.993052631578955,286.3578947368421,33035.12210526315,27820.292631578945,4.0,0.0,1421,32.2,73,0.3,0
1532,2020-09-02 20:00:00,3.0,2.0,4.419354838709677,1.0,60.00838709677419,261.0967741935484,33050.478494623654,27875.758064516143,4.0,0.0,1420,32.1,65,1.8,0
1533,2020-09-02 21:00:00,3.0,2.0,4.515789473684211,1.0,60.02021052631573,246.81052631578947,32877.85999999998,28359.611578947373,4.0,0.0,1419,30.6,67,1.7,0
1534,2020-09-02 22:00:00,3.0,2.0,4.373626373626373,1.0,60.01813186813185,1321.0494505494505,33044.635164835156,27500.094505494515,4.0,0.0,1418,29.5,72,2.3,0
1535,2020-09-02 23:00:00,3.0,2.0,4.482352941176471,1.0,59.98341176470589,4470.970588235294,32663.543529411738,27459.679999999997,4.0,0.0,1417,29.4,73,0.9,0
1536,2020-09-03 00:00:00,3.0,2.0,4.446808510638298,1.0,59.95574468085106,5722.090425531915,32265.74999999999,28209.512765957443,1.0,0.0,1416,27.9,85,1.5,0
1537,2020-09-03 01:00:00,3.0,2.0,4.413043478260869,1.0,59.99652173913045,6696.048913043478,33760.926086956526,28620.430434782593,0.0,0.0,1415,28.6,75,1.5,0
1538,2020-09-03 02:00:00,3.0,2.0,4.5,1.0,59.982500000000016,5914.083333333333,32807.806249999994,28199.78749999999,0.0,0.0,1414,28.4,75,1.1,0
1539,2020-09-03 03:00:00,3.0,2.0,4.5,1.0,60.0054545454545,6366.170454545455,32813.72272727272,28204.595454545462,0.0,0.0,1413,28.4,74,1.0,0
1540,2020-09-03 04:00:00,3.0,2.0,4.5,1.0,60.003854166666656,4827.078125,32818.61562500001,28208.016666666677,0.0,0.0,1412,28.0,77,2.3,0
1541,2020-09-03 05:00:00,3.0,2.0,4.542553191489362,1.0,59.99361702127663,5663.659574468085,33034.43723404255,28647.601063829792,0.0,0.0,1411,27.7,78,1.8,0
1542,2020-09-03 06:00:00,3.0,2.0,4.5,1.0,60.029042553191545,5905.021276595745,32463.78936170212,27926.23829787234,0.0,0.0,1410,27.8,78,0.9,0
1543,2020-09-03 07:00:00,3.0,2.0,4.473118279569892,1.0,59.99462365591397,7312.5268817204305,32199.012903225805,27938.24516129032,2.0,0.0,1409,28.3,73,1.5,0
1544,2020-09-03 08:00:00,3.0,2.0,4.430232558139535,1.0,59.9758139534883,8216.639534883721,32853.503488372095,28294.072093023264,2.0,0.0,1408,29.6,64,1.1,0
1545,2020-09-03 09:00:00,3.0,2.0,4.5,1.0,59.998541666666654,6878.010416666667,32849.583333333336,28231.01354166667,2.0,0.0,1407,28.5,86,1.0,0
1546,2020-09-03 10:00:00,3.0,2.0,4.5,1.0,59.97875000000001,7653.0625,32856.163541666654,28236.296875000004,2.0,0.0,1406,27.1,98,1.4,5
1547,2020-09-03 11:00:00,3.0,2.0,4.4361702127659575,1.0,59.99085106382978,4215.505319148936,32871.293617021285,28302.702127659584,2.0,0.0,1405,26.2,99,1.8,8
1548,2020-09-03 12:00:00,3.0,2.0,4.473684210526316,1.0,60.01010526315788,2543.1,32602.742105263154,28252.22526315789,2.0,0.0,1404,26.3,98,1.3,3
1549,2020-09-03 13:00:00,3.0,2.0,4.5,1.0,59.995113636363634,767.5,32866.24659090909,28243.493181818176,3.0,0.0,1403,29.2,84,1.1,1
1550,2020-09-03 14:00:00,3.0,2.0,4.484210526315789,1.0,60.01094736842104,340.12631578947367,33116.86105263159,27879.10421052632,3.0,0.0,1402,31.4,55,1.3,0
1551,2020-09-03 15:00:00,3.0,2.0,4.463157894736842,1.0,60.03547368421061,299.1684210526316,33138.56736842106,28296.16631578946,3.0,0.0,1401,32.1,51,1.0,0
1552,2020-09-03 16:00:00,3.0,2.0,4.457446808510638,1.0,59.99808510638299,282.17021276595744,32855.07021276597,27885.95851063828,3.0,0.0,1400,31.7,53,1.1,0
1553,2020-09-03 17:00:00,3.0,2.0,4.5,1.0,60.02897727272723,304.5681818181818,32867.647727272735,28245.298863636355,3.0,0.0,1399,30.3,64,1.1,0
1554,2020-09-03 18:00:00,3.0,2.0,4.369565217391305,1.0,59.995434782608655,281.67934782608694,32887.032608695656,28372.721739130422,3.0,0.0,1398,29.5,75,0.3,0
1555,2020-09-03 19:00:00,3.0,2.0,4.463157894736842,1.0,60.008210526315814,266.4315789473684,33139.700000000004,28297.7894736842,4.0,0.0,1397,29.1,77,1.8,0
1556,2020-09-03 20:00:00,3.0,2.0,4.526881720430108,1.0,59.99387096774192,278.4731182795699,33337.354838709674,28315.520430107532,4.0,0.0,1396,28.8,79,2.2,0
1557,2020-09-03 21:00:00,3.0,2.0,4.494623655913978,1.0,60.012258064516054,468.994623655914,32561.202150537632,28158.331182795682,4.0,0.0,1395,28.7,78,3.0,0
1558,2020-09-03 22:00:00,3.0,2.0,4.471264367816092,1.0,59.997471264367775,1004.3218390804598,32583.043678160906,28258.140229885055,4.0,0.0,1394,28.4,82,3.4,0
1559,2020-09-03 23:00:00,3.0,2.0,4.456521739130435,1.0,59.98804347826093,3371.516304347826,32295.429347826073,27699.74782608696,4.0,0.0,1393,28.2,83,1.7,0
1560,2020-09-04 00:00:00,3.0,2.0,4.366666666666666,1.0,60.017888888888905,5579.644444444444,32643.375555555573,27242.48444444445,1.0,0.0,1392,27.6,77,2.3,0
1561,2020-09-04 01:00:00,3.0,2.0,4.516129032258065,1.0,60.04827956989249,6229.290322580645,32605.252688172033,28140.738709677422,0.0,0.0,1391,27.7,86,1.6,0
1562,2020-09-04 02:00:00,3.0,2.0,4.4361702127659575,1.0,59.97893617021276,5930.106382978724,32897.424468085104,28322.62021276594,0.0,0.0,1390,27.2,87,0.8,0
1563,2020-09-04 03:00:00,3.0,2.0,4.411764705882353,1.0,59.98235294117643,7747.282352941176,33184.916470588236,27926.152941176453,0.0,0.0,1389,26.8,86,1.5,0
