,Unnamed: 0,lastReportTime,meterType,slaveAddr,blockId,wire,freq,p_sum,ae_tot,session,weekend,Temperature
213,213,2020-07-23 21:00:00,4.0,1.0,1.5,1.0,60.005625,4764.956444741029,5794.335984848485,4,0,28.8
214,214,2020-07-23 22:00:00,4.0,1.0,1.5,1.0,60.0357509881423,5023.85596627213,5667.1795454545445,4,0,28.5
215,215,2020-07-23 23:00:00,4.0,1.0,1.5,1.0,59.9859881422925,4240.612319966282,5786.52875494071,4,0,28.5
216,216,2020-07-24 00:00:00,4.0,1.0,1.5,1.0,59.98004329004328,2335.1013006825356,5503.386796536795,1,0,30.8
217,217,2020-07-24 01:00:00,4.0,1.0,1.5,1.0,59.98270833333334,2558.982154677026,5996.185416666665,0,0,28.0
218,218,2020-07-24 02:00:00,4.0,1.0,1.5,1.0,59.985369047619066,2121.8424873268327,5547.3990476190465,0,0,27.5
219,219,2020-07-24 03:00:00,4.0,1.0,1.5,1.0,59.97605263157896,2093.628201612547,5004.228947368421,0,0,27.3
220,220,2020-07-24 04:00:00,4.0,1.0,1.5,1.0,60.00155388471178,2108.5365738726978,5325.511152882206,0,0,27.3
221,221,2020-07-24 05:00:00,4.0,1.0,1.5,1.0,60.01088636363636,2953.00580885379,5792.607954545454,0,0,27.0
222,222,2020-07-24 06:00:00,4.0,1.0,1.5,1.0,59.96806818181821,5606.964921511467,5615.685606060607,0,0,27.1
223,223,2020-07-24 07:00:00,4.0,1.0,1.5,1.0,58.622042606516295,7616.040020325695,5892.384461152882,2,0,28.1
224,224,2020-07-24 08:00:00,4.0,1.0,1.5,1.0,60.00452380952379,9230.818970542146,5381.461904761905,2,0,30.2
225,225,2020-07-24 09:00:00,4.0,1.0,1.5,1.0,59.97666666666668,9255.144655622615,6015.466666666666,2,0,33.2
226,226,2020-07-24 10:00:00,4.0,1.0,1.5,1.0,59.999803312629396,8954.9270661945,5602.937888198756,2,0,34.8
227,227,2020-07-24 11:00:00,4.0,1.0,1.5,1.0,60.00406015037594,8693.534069239302,5524.459147869673,2,0,36.0
228,228,2020-07-24 12:00:00,4.0,1.0,1.5,1.0,60.00817805383024,9035.459000368777,5603.1398550724625,2,0,37.3
229,229,2020-07-24 13:00:00,4.0,1.0,1.5,1.0,60.01375,9761.86623077186,6016.083333333332,3,0,38.5
230,230,2020-07-24 14:00:00,4.0,1.0,1.5,1.0,58.61727272727274,9686.578351983982,5584.568181818181,3,0,39.0
231,231,2020-07-24 15:00:00,4.0,1.0,1.5,1.0,60.02501893939394,9786.072153636875,5620.631060606059,3,0,38.1
232,232,2020-07-24 16:00:00,4.0,1.0,1.5,1.0,58.4371052631579,8873.072812398403,5516.618421052631,3,0,37.4
233,233,2020-07-24 17:00:00,4.0,1.0,1.5,1.0,58.63977272727273,6079.068638741118,5469.518181818181,3,0,35.6
234,234,2020-07-24 18:00:00,4.0,1.0,1.5,1.0,59.98403079710147,3923.836942900729,5818.74438405797,3,0,34.0
235,235,2020-07-24 19:00:00,4.0,1.0,1.5,1.0,57.260119047619035,2153.7525700367514,6016.663636363635,4,0,33.3
236,236,2020-07-24 20:00:00,4.0,1.0,1.5,1.0,59.99272727272728,2033.555438291491,5800.961363636362,4,0,32.7
237,237,2020-07-24 21:00:00,4.0,1.0,1.5,1.0,57.85071428571429,2118.639430386353,5835.564285714285,4,0,32.4
238,238,2020-07-24 22:00:00,4.0,1.0,1.5,1.0,60.02875,2275.147231509714,5585.48681818182,4,0,31.7
239,239,2020-07-24 23:00:00,4.0,1.0,1.5,1.0,60.008716356107655,1965.674944409463,5544.354761904762,4,0,31.1
240,240,2020-07-25 00:00:00,4.0,1.0,1.5,1.0,59.972117794486216,1301.0042428284357,5499.4961152882215,1,1,27.7
241,241,2020-07-25 01:00:00,4.0,1.0,1.5,1.0,60.018882352941176,1423.7143963113165,4737.687794117646,0,1,30.1
242,242,2020-07-25 02:00:00,4.0,1.0,1.5,1.0,59.99720108695652,1401.6470956936205,6022.08695652174,0,1,29.8
243,243,2020-07-25 03:00:00,4.0,1.0,1.5,1.0,60.00551086956522,1496.8662515377766,5403.5886956521745,0,1,29.7
244,244,2020-07-25 04:00:00,4.0,1.0,1.5,1.0,58.73191123188406,1517.8235689239475,5819.39329710145,0,1,29.5
245,245,2020-07-25 05:00:00,4.0,1.0,1.5,1.0,60.03133333333332,2655.268595702175,5434.361249999999,0,1,29.3
246,246,2020-07-25 06:00:00,4.0,1.0,1.5,1.0,60.018636363636354,2729.1099130105977,6030.872727272727,0,1,29.7
247,247,2020-07-25 07:00:00,4.0,1.0,1.5,1.0,60.01785714285713,2580.785046700438,5618.4825051759835,2,1,30.8
248,248,2020-07-25 08:00:00,4.0,1.0,1.5,1.0,60.01250000000002,2495.5874182419398,6033.450000000002,2,1,31.3
249,249,2020-07-25 09:00:00,4.0,1.0,1.5,1.0,58.58856107660456,2339.7494735779082,5145.996169772257,2,1,32.3
250,250,2020-07-25 10:00:00,4.0,1.0,1.5,1.0,59.972318181818196,2083.131884645102,5680.6788636363635,2,1,35.2
251,251,2020-07-25 11:00:00,4.0,1.0,1.5,1.0,59.98680555555556,1878.5523391905567,4633.109027777778,2,1,34.0
252,252,2020-07-25 12:00:00,4.0,1.0,1.5,1.0,56.45876050420168,1729.5158015655022,4489.624579831933,2,1,31.1
253,253,2020-07-25 13:00:00,4.0,1.0,1.5,1.0,59.96621212121213,1643.8190985101035,5981.733333333331,3,1,34.3
254,254,2020-07-25 14:00:00,4.0,1.0,1.5,1.0,60.00208333333333,1548.213037904043,6035.008333333331,3,1,32.7
255,255,2020-07-25 15:00:00,4.0,1.0,1.5,1.0,59.98937499999999,1500.3146048153924,6035.108333333333,3,1,28.4
256,256,2020-07-25 16:00:00,4.0,1.0,1.5,1.0,60.00338768115942,309.4807205178721,5836.925090579707,3,1,28.5
257,257,2020-07-25 17:00:00,4.0,1.0,1.5,1.0,60.00699084668193,172.22945789160954,5000.816132723112,3,1,29.2
258,258,2020-07-25 18:00:00,4.0,1.0,1.5,1.0,58.35313888888889,217.65021627760854,5315.14861111111,3,1,29.5
259,259,2020-07-25 19:00:00,4.0,1.0,1.5,1.0,59.99958333333333,375.80114867854087,6035.483333333331,4,1,28.9
260,260,2020-07-25 20:00:00,4.0,1.0,1.5,1.0,60.00145833333333,566.4660328140131,6035.583333333331,4,1,28.6
261,261,2020-07-25 21:00:00,4.0,1.0,1.5,1.0,59.99375,835.5695107754457,6035.691666666664,4,1,28.2
262,262,2020-07-25 22:00:00,4.0,1.0,1.5,1.0,60.00916666666667,1044.1766044393576,6035.975000000001,4,1,28.1
263,263,2020-07-25 23:00:00,4.0,1.0,1.5,1.0,59.97999011857708,1223.869165882491,5622.682707509882,4,1,28.0
264,264,2020-07-26 00:00:00,4.0,1.0,1.5,1.0,57.76505128205129,1422.4676507309757,5010.076666666667,1,1,26.4
265,265,2020-07-26 01:00:00,4.0,1.0,1.5,1.0,59.98376470588235,1480.1381741469536,4244.070196078431,0,1,27.4
266,266,2020-07-26 02:00:00,4.0,1.0,1.5,1.0,58.68988636363638,1489.9487802075598,5989.860606060605,0,1,27.1
267,267,2020-07-26 03:00:00,4.0,1.0,1.5,1.0,59.97185606060608,1521.7653450656267,5648.888068181817,0,1,27.0
268,268,2020-07-26 04:00:00,4.0,1.0,1.5,1.0,59.99091097308488,1529.4619853818322,5765.445548654245,0,1,26.8
269,269,2020-07-26 05:00:00,4.0,1.0,1.5,1.0,60.02027777777776,3210.392777991725,5183.8164141414145,0,1,26.7
270,270,2020-07-26 06:00:00,4.0,1.0,1.5,1.0,58.53004545454544,3051.9629199709575,5103.687045454545,0,1,26.7
271,271,2020-07-26 07:00:00,4.0,1.0,1.5,1.0,60.054375,2860.8641515379654,6052.595833333334,2,1,27.2
272,272,2020-07-26 08:00:00,4.0,1.0,1.5,1.0,58.63910079051384,2603.461760533054,5845.570158102765,2,1,29.1
273,273,2020-07-26 09:00:00,4.0,1.0,1.5,1.0,59.96543478260871,2395.1417482088555,6053.295652173913,2,1,31.5
274,274,2020-07-26 10:00:00,4.0,1.0,1.5,1.0,59.95832427536232,2214.3307657130904,5854.814130434782,2,1,33.4
275,275,2020-07-26 11:00:00,4.0,1.0,1.5,1.0,59.98772727272727,1987.6388465211712,5067.082296650718,2,1,34.4
276,276,2020-07-26 12:00:00,4.0,1.0,1.5,1.0,59.99863636363637,1929.8118239026417,5656.279545454543,2,1,36.2
277,277,2020-07-26 13:00:00,4.0,1.0,1.5,1.0,60.01717391304346,1930.5954207405862,6053.82608695652,3,1,34.5
278,278,2020-07-26 14:00:00,4.0,1.0,1.5,1.0,59.99305023923446,1893.7788558825187,4969.963875598085,3,1,30.8
279,279,2020-07-26 15:00:00,4.0,1.0,1.5,1.0,58.16708333333332,2669.894199037388,5495.199375,3,1,25.7
280,280,2020-07-26 16:00:00,4.0,1.0,1.5,1.0,59.994654761904776,931.5404884363951,5827.000714285713,3,1,25.9
281,281,2020-07-26 17:00:00,4.0,1.0,1.5,1.0,60.00336257309942,957.4991509859669,4594.127192982456,3,1,26.4
282,282,2020-07-26 18:00:00,4.0,1.0,1.5,1.0,58.76022644927537,1035.2381017585144,5799.7141304347815,3,1,26.8
283,283,2020-07-26 19:00:00,4.0,1.0,1.5,1.0,59.9720760233918,1178.8450291560598,5745.932894736841,4,1,26.8
284,284,2020-07-26 20:00:00,4.0,1.0,1.5,1.0,59.9959090909091,1411.1999932708923,5562.4931818181785,4,1,26.4
285,285,2020-07-26 21:00:00,4.0,1.0,1.5,1.0,60.00100961538462,1637.4568285408855,5756.489423076922,4,1,26.6
286,286,2020-07-26 22:00:00,4.0,1.0,1.5,1.0,59.99708791208792,1767.6386467227035,4097.691208791209,4,1,26.5
287,287,2020-07-26 23:00:00,4.0,1.0,1.5,1.0,60.01604743083004,2031.5229127236744,5848.178754940711,4,1,26.3
288,288,2020-07-27 00:00:00,4.0,1.0,1.5,1.0,59.99236842105264,2073.9985150199286,5032.91052631579,1,0,26.2
289,289,2020-07-27 01:00:00,4.0,1.0,1.5,1.0,58.560625,2116.676026981651,5076.905,0,0,26.2
290,290,2020-07-27 02:00:00,4.0,1.0,1.5,1.0,59.990751879699246,1317.1086959169938,5041.330075187971,0,0,26.3
291,291,2020-07-27 03:00:00,4.0,1.0,1.5,1.0,59.98406249999999,1323.1838707421687,4250.488125,0,0,26.5
292,292,2020-07-27 04:00:00,4.0,1.0,1.5,1.0,60.01341485507246,1309.6587683935368,5868.783152173914,0,0,26.4
293,293,2020-07-27 05:00:00,4.0,1.0,1.5,1.0,60.0,2724.699824913161,5094.890714285715,0,0,26.5
294,294,2020-07-27 06:00:00,4.0,1.0,1.5,1.0,58.42277631578948,5547.542694397477,5592.287631578948,0,0,26.4
295,295,2020-07-27 07:00:00,4.0,1.0,1.5,1.0,59.99852941176471,8144.571103488384,3798.823529411764,2,0,27.3
296,296,2020-07-27 08:00:00,4.0,1.0,1.5,1.0,60.010022624434384,10345.353590007713,4955.644117647059,2,0,28.9
297,297,2020-07-27 09:00:00,4.0,1.0,1.5,1.0,60.01011204481794,12410.123924935942,4022.747899159665,2,0,31.8
298,298,2020-07-27 10:00:00,4.0,1.0,1.5,1.0,60.010588235294115,12935.178790360373,4007.501176470588,2,0,33.7
299,299,2020-07-27 11:00:00,4.0,1.0,1.5,1.0,59.971979166666664,12894.128613264744,4582.224652777777,2,0,34.8
300,300,2020-07-27 12:00:00,4.0,1.0,1.5,1.0,59.99849999999999,12851.488980090897,5289.91,2,0,35.8
301,301,2020-07-27 13:00:00,4.0,1.0,1.5,1.0,58.334722222222226,12838.948873139027,4406.608333333334,3,0,35.7
302,302,2020-07-27 14:00:00,4.0,1.0,1.5,1.0,60.00293859649122,12829.588233778386,5568.516081871347,3,0,30.0
303,303,2020-07-27 15:00:00,4.0,1.0,1.5,1.0,58.57607660455486,13629.50797936257,5178.961076604556,3,0,28.3
304,304,2020-07-27 16:00:00,4.0,1.0,1.5,1.0,60.00909090909091,12273.096199802261,6071.790909090912,3,0,27.8
305,305,2020-07-27 17:00:00,4.0,1.0,1.5,1.0,60.01979166666668,9330.35829313822,6071.887500000003,3,0,26.1
306,306,2020-07-27 18:00:00,4.0,1.0,1.5,1.0,60.01436956521739,6570.708499749791,5240.791195652176,3,0,26.3
307,307,2020-07-27 19:00:00,4.0,1.0,1.5,1.0,59.978458646616545,4323.36995050808,6010.519047619049,4,0,26.2
308,308,2020-07-27 20:00:00,4.0,1.0,1.5,1.0,59.95217803030303,2341.3034723291635,6018.308333333333,4,0,26.5
309,309,2020-07-27 21:00:00,4.0,1.0,1.5,1.0,60.00053140096619,1808.2874738349042,4825.501328502416,4,0,26.7
310,310,2020-07-27 22:00:00,4.0,1.0,1.5,1.0,59.99374458874459,2001.278670385389,5786.284848484848,4,0,26.4
311,311,2020-07-27 23:00:00,4.0,1.0,1.5,1.0,59.97977272727272,2128.9453370520555,6073.254545454546,4,0,26.7
312,312,2020-07-28 00:00:00,4.0,1.0,1.5,1.0,59.982885375494064,2173.708182901858,5866.758893280634,1,0,28.8
313,313,2020-07-28 01:00:00,4.0,1.0,1.5,1.0,60.0153409090909,2289.6024046221664,5678.404924242424,0,0,26.3
314,314,2020-07-28 02:00:00,4.0,1.0,1.5,1.0,60.02022644927536,1596.9460685340125,6079.507246376813,0,0,26.4
315,315,2020-07-28 03:00:00,4.0,1.0,1.5,1.0,58.74497035573123,1515.5385846038016,5873.850395256916,0,0,26.3
316,316,2020-07-28 04:00:00,4.0,1.0,1.5,1.0,59.98918750000001,1516.1170435295926,4992.318125,0,0,26.3
317,317,2020-07-28 05:00:00,4.0,1.0,1.5,1.0,59.99444664031621,2691.9078942302745,5668.941403162057,0,0,26.2
318,318,2020-07-28 06:00:00,4.0,1.0,1.5,1.0,60.00431677018633,5492.1294701675115,5669.771325051759,0,0,26.4
319,319,2020-07-28 07:00:00,4.0,1.0,1.5,1.0,60.00460227272727,8122.502518836015,5688.5185606060595,2,0,27.6
320,320,2020-07-28 08:00:00,4.0,1.0,1.5,1.0,59.98754545454546,9206.247789869327,5435.5149999999985,2,0,29.0
321,321,2020-07-28 09:00:00,4.0,1.0,1.5,1.0,59.99831521739131,9000.839237946944,5889.5569746376805,2,0,31.5
322,322,2020-07-28 10:00:00,4.0,1.0,1.5,1.0,59.98637681159421,8873.095166800698,6089.439492753626,2,0,32.8
323,323,2020-07-28 11:00:00,4.0,1.0,1.5,1.0,60.00812499999999,8828.332320950896,6089.550000000002,2,0,34.6
324,324,2020-07-28 12:00:00,4.0,1.0,1.5,1.0,59.99613636363635,9333.8139109189,4783.335353535354,2,0,33.1
325,325,2020-07-28 13:00:00,4.0,1.0,1.5,1.0,59.99672619047621,9226.615187376301,5548.862857142859,3,0,29.1
326,326,2020-07-28 14:00:00,4.0,1.0,1.5,1.0,59.99152173913043,9171.468493161427,5825.054347826088,3,0,29.7
327,327,2020-07-28 15:00:00,4.0,1.0,1.5,1.0,60.01061594202898,9947.921586346238,5890.353260869567,3,0,33.0
328,328,2020-07-28 16:00:00,4.0,1.0,1.5,1.0,60.00198717948718,8706.317145195599,5823.91153846154,3,0,32.0
329,329,2020-07-28 17:00:00,4.0,1.0,1.5,1.0,60.023065476190474,5746.127923432516,5690.978571428572,3,0,31.3
330,330,2020-07-28 18:00:00,4.0,1.0,1.5,1.0,60.03282608695651,2968.1628057485004,5673.712318840581,3,0,30.9
331,331,2020-07-28 19:00:00,4.0,1.0,1.5,1.0,59.99416666666668,1813.386949358514,6031.19772727273,4,0,30.6
332,332,2020-07-28 20:00:00,4.0,1.0,1.5,1.0,59.97887351778658,2080.869162797249,6090.4173913043505,4,0,30.4
333,333,2020-07-28 21:00:00,4.0,1.0,1.5,1.0,59.96533333333334,2372.7841825600945,5564.2750000000015,4,0,30.2
334,334,2020-07-28 22:00:00,4.0,1.0,1.5,1.0,59.97481060606061,2681.950849226761,5691.560037878788,4,0,30.1
335,335,2020-07-28 23:00:00,4.0,1.0,1.5,1.0,59.99520334928231,2354.176797620473,5972.935885167463,4,0,29.7
336,336,2020-07-29 00:00:00,4.0,1.0,1.5,1.0,59.999503105590065,2622.897443981784,5676.125672877848,1,0,30.3
337,337,2020-07-29 01:00:00,4.0,1.0,1.5,1.0,58.72304347826088,2870.936815677282,6095.317391304346,0,0,28.4
338,338,2020-07-29 02:00:00,4.0,1.0,1.5,1.0,60.00750517598344,2242.415019361124,5681.4836438923385,0,0,28.2
339,339,2020-07-29 03:00:00,4.0,1.0,1.5,1.0,59.99083333333334,2354.548775399771,6101.8375,0,0,28.1
340,340,2020-07-29 04:00:00,4.0,1.0,1.5,1.0,58.22845394736842,2369.1346251560753,5852.6192434210525,0,0,27.6
341,341,2020-07-29 05:00:00,4.0,1.0,1.5,1.0,59.97935574229693,3572.986610491314,4825.838655462187,0,0,27.4
342,342,2020-07-29 06:00:00,4.0,1.0,1.5,1.0,60.02258799171841,6218.134134687178,5485.307867494825,0,0,27.4
343,343,2020-07-29 07:00:00,4.0,1.0,1.5,1.0,59.990288220551385,8928.801271897792,6280.799749373433,2,0,28.5
344,344,2020-07-29 08:00:00,4.0,1.0,1.5,1.0,58.72647644927536,11263.66022758741,5915.846286231885,2,0,31.1
345,345,2020-07-29 09:00:00,4.0,1.0,1.5,1.0,60.00094405594406,13231.859871081171,4900.797027972028,2,0,32.6
346,346,2020-07-29 10:00:00,4.0,1.0,1.5,1.0,58.56582706766918,14518.483674908923,5801.795238095239,2,0,34.3
347,347,2020-07-29 11:00:00,4.0,1.0,1.5,1.0,60.010078947368434,17216.293708013072,5636.666052631581,2,0,34.3
348,348,2020-07-29 12:00:00,4.0,1.0,1.5,1.0,60.00892857142857,18541.036885125814,5056.132142857145,2,0,34.8
349,349,2020-07-29 13:00:00,4.0,1.0,1.5,1.0,58.43862229102167,19440.16683810744,4786.184055727555,3,0,35.1
350,350,2020-07-29 14:00:00,4.0,1.0,1.5,1.0,60.01647058823529,21361.99586782105,5757.7058823529405,3,0,34.8
351,351,2020-07-29 15:00:00,4.0,1.0,1.5,1.0,57.02077631578948,24059.364144307412,5480.580000000002,3,0,34.2
352,352,2020-07-29 16:00:00,4.0,1.0,1.5,1.0,59.988257575757586,23075.995609333615,6117.733333333335,3,0,33.7
353,353,2020-07-29 17:00:00,4.0,1.0,1.5,1.0,58.683229813664596,20262.623729782958,5889.7043478260875,3,0,32.5
354,354,2020-07-29 18:00:00,4.0,1.0,1.5,1.0,59.983658008658026,17343.388740134928,5244.094155844157,3,0,31.5
355,355,2020-07-29 19:00:00,4.0,1.0,1.5,1.0,60.017894736842095,14831.716273845237,5612.122222222224,4,0,31.1
356,356,2020-07-29 20:00:00,4.0,1.0,1.5,1.0,59.99811594202899,12783.658264080066,5917.867481884059,4,0,30.8
357,357,2020-07-29 21:00:00,4.0,1.0,1.5,1.0,60.018571428571434,11350.31876864727,5535.528571428573,4,0,30.6
358,358,2020-07-29 22:00:00,4.0,1.0,1.5,1.0,59.99954347826086,8530.77677259984,5466.673369565217,4,0,30.8
359,359,2020-07-29 23:00:00,4.0,1.0,1.5,1.0,58.69142210144928,7079.567521705808,6118.815579710144,4,0,30.4
360,360,2020-07-30 00:00:00,4.0,1.0,1.5,1.0,60.00428571428571,6076.237238352797,5901.181601731601,1,0,30.6
361,361,2020-07-30 01:00:00,4.0,1.0,1.5,1.0,60.03717391304346,4083.1431394692245,5855.710869565217,0,0,30.2
362,362,2020-07-30 02:00:00,4.0,1.0,1.5,1.0,60.01977272727272,1409.625577485755,5626.829545454545,0,0,30.2
363,363,2020-07-30 03:00:00,4.0,1.0,1.5,1.0,58.79592391304348,1179.4496624916583,5868.343659420289,0,0,30.1
364,364,2020-07-30 04:00:00,4.0,1.0,1.5,1.0,60.011511904761896,1194.0636581797646,5521.134166666668,0,0,29.8
365,365,2020-07-30 05:00:00,4.0,1.0,1.5,1.0,60.009488095238076,1739.3904128809259,6128.979880952382,0,0,29.3
366,366,2020-07-30 06:00:00,4.0,1.0,1.5,1.0,60.011041666666664,4415.837998787841,6129.7375,0,0,29.3
367,367,2020-07-30 07:00:00,4.0,1.0,1.5,1.0,59.98978260869565,6517.619478178013,5921.068181818182,2,0,29.9
368,368,2020-07-30 08:00:00,4.0,1.0,1.5,1.0,60.007435064935066,9079.262040161486,5842.069696969697,2,0,30.5
369,369,2020-07-30 09:00:00,4.0,1.0,1.5,1.0,59.98727272727274,9350.76684612627,5694.037272727272,2,0,32.9
370,370,2020-07-30 10:00:00,4.0,1.0,1.5,1.0,59.98209090909091,10363.729249664762,5530.772727272727,2,0,32.3
371,371,2020-07-30 11:00:00,4.0,1.0,1.5,1.0,60.02125,11164.039044037057,5553.775164473685,2,0,32.3
372,372,2020-07-30 12:00:00,4.0,1.0,1.5,1.0,59.98770186335405,11118.212298319007,5504.247204968944,2,0,32.0
373,373,2020-07-30 13:00:00,4.0,1.0,1.5,1.0,59.98541666666667,11061.166344711788,6132.291666666666,3,0,31.4
374,374,2020-07-30 14:00:00,4.0,1.0,1.5,1.0,57.26818181818183,11005.762831887327,5694.725,3,0,31.2
375,375,2020-07-30 15:00:00,4.0,1.0,1.5,1.0,60.015424430641815,11719.319290744676,5731.291304347826,3,0,30.0
376,376,2020-07-30 16:00:00,4.0,1.0,1.5,1.0,58.7009420289855,11389.970044042759,5931.980163043478,3,0,31.2
377,377,2020-07-30 17:00:00,4.0,1.0,1.5,1.0,59.9938198757764,8629.078710595504,6075.35,3,0,31.3
378,378,2020-07-30 18:00:00,4.0,1.0,1.5,1.0,59.98039855072464,6378.185900507045,5504.815458937199,3,0,31.0
379,379,2020-07-30 19:00:00,4.0,1.0,1.5,1.0,60.01827075098814,3867.874261388588,6132.865217391305,4,0,30.5
380,380,2020-07-30 20:00:00,4.0,1.0,1.5,1.0,59.99423007246377,3684.8566095740002,5932.367119565219,4,0,30.4
381,381,2020-07-30 21:00:00,4.0,1.0,1.5,1.0,58.548975155279514,2821.3415692783274,5714.433229813664,4,0,30.4
382,382,2020-07-30 22:00:00,4.0,1.0,1.5,1.0,60.01827380952381,2206.738091316895,5819.3477678571435,4,0,30.6
383,383,2020-07-30 23:00:00,4.0,1.0,1.5,1.0,59.98354636591478,2501.417650887759,5248.114411027569,4,0,30.5
384,384,2020-07-31 00:00:00,4.0,1.0,1.5,1.0,60.00333333333333,2793.0707345191036,6135.8187499999985,1,0,30.3
385,385,2020-07-31 01:00:00,4.0,1.0,1.5,1.0,59.99723731884058,3023.1070241892603,5937.411865942029,0,0,30.7
386,386,2020-07-31 02:00:00,4.0,1.0,1.5,1.0,59.99943181818183,2458.3788809556822,5265.003863636364,0,0,30.3
387,387,2020-07-31 03:00:00,4.0,1.0,1.5,1.0,60.00186147186147,2308.049264919545,5854.694805194806,0,0,30.6
388,388,2020-07-31 04:00:00,4.0,1.0,1.5,1.0,60.028660714285685,2326.2238270997887,5544.694940476189,0,0,30.7
389,389,2020-07-31 05:00:00,4.0,1.0,1.5,1.0,58.60932712215322,2995.415493766455,5748.4400621118,0,0,30.4
390,390,2020-07-31 06:00:00,4.0,1.0,1.5,1.0,59.974035087719315,5647.124815242079,5351.113596491226,0,0,30.2
391,391,2020-07-31 07:00:00,4.0,1.0,1.5,1.0,59.99595238095239,7272.614057965758,5466.392857142857,2,0,30.7
392,392,2020-07-31 08:00:00,4.0,1.0,1.5,1.0,60.013706521739124,7526.9632315194785,5528.1717391304355,2,0,31.3
393,393,2020-07-31 09:00:00,4.0,1.0,1.5,1.0,59.9969696969697,7261.383820811609,5939.5242424242415,2,0,33.0
394,394,2020-07-31 10:00:00,4.0,1.0,1.5,1.0,59.99575000000002,6979.320862031259,5060.432500000001,2,0,33.5
395,395,2020-07-31 11:00:00,4.0,1.0,1.5,1.0,60.0123731884058,6699.5346772015955,6159.5333333333365,2,0,34.7
396,396,2020-07-31 12:00:00,4.0,1.0,1.5,1.0,58.63721590909091,6469.755304527487,5958.352083333334,2,0,34.5
397,397,2020-07-31 13:00:00,4.0,1.0,1.5,1.0,59.986632352941186,6289.11316888535,4406.685000000001,3,0,35.1
398,398,2020-07-31 14:00:00,4.0,1.0,1.5,1.0,60.00278079710145,6165.005461375469,5958.546648550726,3,0,35.4
399,399,2020-07-31 15:00:00,4.0,1.0,1.5,1.0,60.0333850931677,6116.6672087190345,5739.873602484475,3,0,35.4
400,400,2020-07-31 16:00:00,4.0,1.0,1.5,1.0,59.986118012422374,5375.041730250135,5739.959316770188,3,0,34.1
401,401,2020-07-31 17:00:00,4.0,1.0,1.5,1.0,60.01958333333332,2548.88066305646,6160.108333333335,3,0,33.0
402,402,2020-07-31 18:00:00,4.0,1.0,1.5,1.0,60.03824999999999,787.3431630564611,5435.6258333333335,3,0,32.0
403,403,2020-07-31 19:00:00,4.0,1.0,1.5,1.0,60.00553359683795,475.5357467885187,5679.811264822136,4,0,31.3
404,404,2020-07-31 20:00:00,4.0,1.0,1.5,1.0,59.99475000000001,718.0594811153525,5496.015454545456,4,0,31.1
405,405,2020-07-31 21:00:00,4.0,1.0,1.5,1.0,60.00374401913876,965.6360172274617,5062.6801435406705,4,0,30.9
406,406,2020-07-31 22:00:00,4.0,1.0,1.5,1.0,60.04909782608696,1233.1539406742386,5530.758804347826,4,0,30.6
407,407,2020-07-31 23:00:00,4.0,1.0,1.5,1.0,57.31202272727272,1551.6322015438038,5315.7925,4,0,30.4
408,408,2020-08-01 00:00:00,4.0,1.0,1.5,1.0,59.97842105263158,1830.2173351767842,6093.1500000000015,1,1,30.5
409,409,2020-08-01 01:00:00,4.0,1.0,1.5,1.0,59.97523923444979,2101.936702765717,5286.814832535885,0,1,30.2
410,410,2020-08-01 02:00:00,4.0,1.0,1.5,1.0,59.97909090909091,2291.9920387340967,6168.486363636363,0,1,30.2
411,411,2020-08-01 03:00:00,4.0,1.0,1.5,1.0,59.99352813852815,2399.579906625168,5819.621212121212,0,1,30.1
412,412,2020-08-01 04:00:00,4.0,1.0,1.5,1.0,60.00129446640316,2404.6617028482688,5543.483893280633,0,1,29.6
413,413,2020-08-01 05:00:00,4.0,1.0,1.5,1.0,59.986638755980884,3514.71314912926,5518.160645933016,0,1,29.5
414,414,2020-08-01 06:00:00,4.0,1.0,1.5,1.0,60.002412008281574,4380.510825137462,5549.649378881987,0,1,29.6
415,415,2020-08-01 07:00:00,4.0,1.0,1.5,1.0,58.78739130434782,5013.53550978296,6184.06956521739,2,1,30.2
416,416,2020-08-01 08:00:00,4.0,1.0,1.5,1.0,58.65671842650104,4754.48297141224,5838.5283643892335,2,1,31.7
417,417,2020-08-01 09:00:00,4.0,1.0,1.5,1.0,60.04672222222222,4475.451684517317,5514.026944444445,2,1,33.3
418,418,2020-08-01 10:00:00,4.0,1.0,1.5,1.0,59.97097727272728,5822.291605465933,5679.176363636364,2,1,34.4
419,419,2020-08-01 11:00:00,4.0,1.0,1.5,1.0,58.20878151260505,6165.106552181896,4565.614285714286,2,1,34.8
420,420,2020-08-01 12:00:00,4.0,1.0,1.5,1.0,59.96945588235295,5905.939132644911,4426.415294117647,2,1,35.4
421,421,2020-08-01 13:00:00,4.0,1.0,1.5,1.0,59.96788961038961,5715.883796676531,5526.165259740259,3,1,36.1
